protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
genus,Pelagivirus,2,Autographiviridae,1,16.94,1.82,13.53,14.23,8.85,14.59,3.88,14.99,18.58,17.95,6.13,14.19,6.56,8.38,8.51,16.56,16.76,12.83,2.62,7.99
genus,Loanvirus,1,Hantaviridae,1,27.33,21.33,25,34,22.67,37.33,13,48.33,39,52,13.33,24,18,20,22,42.67,37.33,30.33,7.67,19.33
genus,Planktomarina,1,Rhodobacteraceae,1,36.37,3.26,18,17.64,12.47,26.08,6.87,18.02,12.01,31.62,9.07,9.53,14.82,12.01,18.4,18.14,16.83,21.78,4.29,7.54
genus,Crocodylidpoxvirus,1,Poxviridae,1,30.85,7.28,21.37,19.89,15.89,20,6.4,15.49,12.8,33.62,6.49,13.61,19,7.82,29.55,26.13,16.4,26.71,2.35,13.54
genus,Nioella,3,Rhodobacteraceae,1,37.8,2.86,19.14,18.24,11.3,27.3,6.59,15.65,8.32,30.94,8.78,7.72,16.15,9.67,21.03,15.62,17.01,22.09,4.41,6.85
genus,Magnetospira,1,Rhodospirillaceae,1,34.52,2.97,20.92,20.09,11.76,27.7,7.37,16.35,12.63,33.47,8.88,9.22,16.39,10.79,21.25,17.07,17.35,23.45,4.39,7.55
genus,Halocynthiibacter,3,Rhodobacteraceae,1,34.51,2.86,18.2,17.85,12.06,25.34,6.25,17.21,11.35,30.13,8.62,9.48,14.23,10.32,18.33,17.82,17.11,21.91,4.04,6.98
genus,Candidatus Methanomethylophilus,2,Candidatus Methanomethylophilaceae,1,24.18,4.77,18.97,18.51,10.2,22.91,4.46,17.95,15.31,21.94,9.55,8.85,11.2,5.95,16.08,18.69,14.38,21.02,2.69,9.7
genus,Tawavirus,1,Autographiviridae,1,26.22,3.24,16.35,18.45,10.08,20.16,6,13.65,17.14,22.47,9.8,14.49,12.35,13.31,15.71,15.35,16.06,21.45,5.2,10.67
genus,Swingsia,2,Acetobacteraceae,1,36.22,3.16,16.43,17.67,11.51,27.28,8.57,16.56,13.03,34.22,8.23,10.68,18.74,13.39,20.14,19.66,18.03,22.27,4.68,7.25
genus,Falsochrobactrum,2,Brucellaceae,1,34.6,2.43,17.35,18.87,12.11,24.97,6.25,19.17,12.41,30.42,7.97,10.02,14.57,10.43,20.04,18.08,15.87,21.54,3.84,7.47
genus,Avisivirus,4,Picornaviridae,1,57.77,18.98,48.98,43.07,38.84,60.36,20.89,45.75,39.64,71.93,17.64,40.05,45.3,29.75,40.75,60.39,52.98,56.8,13.48,29.45
genus,Candidatus Nanobsidianus,1,Nanopusillaceae,1,5,0,8,13,5,18,1,18,23,8,2,7,1,2,11,7,1,5,1,12
genus,Luteibaculum,1,Luteibaculaceae,1,25.36,3.89,20.99,25.39,19.45,26.71,6.62,27.23,26.45,35.36,7.32,21.86,14.88,13.12,14.14,25.53,20.34,24.39,4.34,14.45
genus,Youngimonas,1,Rhodobacteraceae,1,37.96,2.75,18.7,18,11.45,27.37,6.49,16.1,10.76,31.62,9.03,8.35,15.79,10.68,20.34,15.63,17.03,22.72,4.35,7.12
genus,Methylogaea,1,Methylococcaceae,1,25.16,2.56,12,12.69,7.71,16.97,4.99,9.78,7.9,23.75,5.02,6.39,10.74,8.87,15.27,12.03,10.08,15.18,3.22,5.87
genus,Buttersvirus,3,Siphoviridae,1,23.82,2.01,12.72,11.83,5.67,18.22,3.94,9.17,5.56,15.43,4.03,5.87,11.78,7.08,14.2,10.5,12.82,14.05,3.6,4.74
genus,Siminovitchvirus,3,Herelleviridae,1,12.26,2,12.86,15.08,6.77,14.04,4.4,12.49,15.97,15.53,6.31,9.8,7.03,6.66,8.96,11.35,11.93,13.8,2.78,7.84
genus,Jimmervirus,3,Myoviridae,1,9.26,1.39,9.67,13.01,6.36,9.49,2.56,11.63,13.7,13.16,4.28,7.86,4.78,6.37,7.46,9.3,9.13,10.13,2.01,6.4
genus,Abouovirus,2,Myoviridae,1,9.95,1.12,8.91,11.89,6.1,8.89,2.28,10.68,12.51,12.7,4,7.36,4.39,5.86,7.4,8.74,8.67,10.32,1.98,5.93
genus,Anaerobacterium,1,Oscillospiraceae,1,24.23,4.53,18.67,23.3,14.21,24.86,5.27,28.16,23.57,29.64,9.45,16.31,11.25,9.54,15.14,23.12,16.57,22.44,3.15,13.44
genus,Intestinimonas,4,,1,30.75,5.01,17.34,20.98,11.37,25.38,5.56,16.46,13.9,31.42,8.28,9.66,13.47,10.65,18.31,17.02,17.53,22.6,3.46,10.73
genus,Candidatus Annandia,1,Enterobacteriaceae,1,8.57,4.05,10.61,12.1,17.24,15.67,4.51,48.91,45.48,30.18,6.37,33.17,8.14,5.83,8.53,20.09,11.34,10.7,2.37,16.04
genus,Cnuella,1,Chitinophagaceae,1,30.65,2.81,17.37,19.2,16.17,26.09,7.04,20.12,19.64,34.14,8.12,17.09,14.94,15.78,17.06,20.13,20.01,23.44,4.63,13.14
genus,Caldisalinibacter,1,Clostridiaceae,1,16.06,2.56,16.35,23.1,12.08,18.91,4.23,29.96,27.64,26.65,7.27,17.8,8.83,7.24,10.79,16.36,14.56,20.03,2.03,12.21
genus,Mapvirus,2,Siphoviridae,1,19.18,2.13,13.6,14.35,6.97,18.23,4.72,10.53,11.56,17.9,4.89,7.55,12.65,7.72,13.84,11.65,12.76,14.57,5.07,6.38
genus,Salinispira,1,Spirochaetaceae,1,26.93,2.3,20.07,25.64,15.21,27.09,7.32,23.57,14.33,36.05,8.96,13.29,15.56,12.72,22.56,26.08,15.89,21.17,3.82,11.16
genus,Kiritimatiella,1,Kiritimatiellaceae,1,36.64,4.52,21.81,27.05,13.8,30.79,8.46,16.76,11.28,34.91,8.75,9.51,18.95,9.77,31.94,18.23,17.97,25.19,5.43,10.18
genus,Salinivirga,1,Salinivirgaceae,1,24.81,2.53,21.73,25.36,18.63,24.25,7.68,29.14,27.59,33.68,9.02,22.08,13.31,14.36,14.95,22.83,21.02,22.75,4.13,16.4
genus,Thermoanaerobaculum,1,Thermoanaerobaculaceae,1,40,3.25,13.88,23.74,13.97,28.99,6.82,11,11.74,41.92,5.61,7.32,21.14,13.16,25.55,17.57,16.17,31.07,5.95,7.44
genus,Aureispira,1,Saprospiraceae,1,24.32,3.73,19.08,22.17,17.08,22.51,7.1,26.25,25.01,34.97,7.64,21.12,13.27,15.34,12.99,22.85,22.42,21.51,4.47,15.76
genus,Oceanococcus,1,Ectothiorhodospiraceae,1,40.09,3.49,21.07,19.39,12.05,27.26,8.22,16.08,9.73,37.74,8.13,10.21,16.99,15.75,23.82,20.38,16.36,24.31,5.16,8.64
genus,Pseudaestuariivita,2,Rhodobacteraceae,1,36.34,2.7,20.34,17.26,11.65,25.96,6.3,16.29,9.66,30.03,8.3,8.28,15.28,10.42,20.31,15.44,17.55,22.23,4.36,6.94
genus,Tistlia,1,Rhodospirillaceae,1,45.08,2.93,17.24,19.91,11.32,30.25,6.06,13.09,7.92,37.78,6.35,6.24,18.47,9.62,26.43,15.88,15.14,24.22,4.64,6.9
genus,Anoxybacter,1,,1,18.59,2.79,15.41,23.35,13.25,21.15,4.91,27.44,23.42,30.87,7.33,13.72,10.96,9.63,14.14,15.07,14.22,20.62,2.91,11.85
genus,Limisphaera,1,Verrucomicrobia subdivision 3,1,39.77,4.25,18.17,23.42,13.22,32.92,8.43,14.73,8.44,41.33,6.76,10.18,24.94,13.84,33.6,16.97,20.57,30.72,8.47,9.26
genus,Melghiribacillus,1,Bacillaceae,1,18.53,1.8,15.31,22.22,12.94,19.54,6.95,21.8,18.98,27.32,8.28,11.41,10.96,11.51,12.98,15.99,14.55,19.44,2.97,10.38
genus,Unahavirus,5,Siphoviridae,1,12.86,1.83,12.79,17.15,12.16,11.57,3.79,19.81,22.04,20.58,5.47,15.78,6.73,8.67,8.46,15.07,12.15,12.31,2.76,9.52
genus,Candidatus Aramenus,1,Sulfolobaceae,1,9.6,1,8,16,5.6,9.8,1.2,11.4,12.2,11.2,4.4,5.4,5,3.8,9,8.8,8.2,13.2,0.2,4
genus,Likavirus,13,Siphoviridae,1,21.69,1.51,13.4,14.79,6.59,17.75,4.19,9.43,9.12,17.37,4.55,6.35,10.14,6.66,13.33,12.35,13.29,15.05,3.96,5.98
genus,Lightbulbvirus,2,Podoviridae,1,11.52,2.39,14.09,18.75,10.4,13.82,3.25,16.81,21.1,18.95,4.55,15.14,6.76,7.07,8.11,15.82,14.86,13.28,2.57,10.34
genus,Helsingorvirus,3,Siphoviridae,1,11.83,2.15,12.72,12.48,9.15,12.29,2.58,15.54,17.29,15.69,5.04,11.08,6.65,6.62,7.23,13.38,10.3,10.53,2.66,7.93
genus,Porprismacovirus,32,Smacoviridae,1,18.86,3.6,17.74,14.66,11.23,22.5,5.47,18.58,15.84,21.83,9.6,14.09,15.86,11.92,16.83,22.33,20.79,21.14,7.16,13.38
genus,Mobilisporobacter,1,Lachnospiraceae,1,20.28,3.68,18.53,24.47,13.61,21.97,5.16,30.99,25.54,29.34,9.22,18.65,9.91,9.32,11.64,20.5,18.08,20.72,2.61,14.17
genus,Vespertilionpoxvirus,1,Poxviridae,1,9.85,6.58,16.51,15.59,15.23,9.35,5.5,31.58,26.74,26.28,7.03,25.93,8.32,6.9,7.91,20.89,18.43,15.85,1.97,16.62
genus,Risungbinella,1,Thermoactinomycetaceae,1,18.98,2.16,13.38,20.45,12.16,18.82,6.17,20.41,17.51,28.98,7.36,10.53,11.1,13,13.38,16.86,15.13,19.66,3.59,9.77
genus,Ursidibacter,2,Pasteurellaceae,1,26.21,3.02,15.88,20.38,14,21.02,6.35,22.37,19.73,33.26,7.26,15.35,12.03,15.89,13.73,18.94,16.81,21.13,3.64,10.09
genus,Thermogutta,1,Thermoguttaceae,1,37.29,4.99,19.85,26.27,14.57,30.4,8.32,19.65,13.5,39.79,7.33,10.87,24.13,15.92,29.82,20.81,20.1,30.15,7.31,10.49
genus,Igirivirus,1,Autographiviridae,1,22.45,2.41,16.04,15.04,9.18,17.32,4.89,12.8,13.57,19.41,6.48,12.7,10,10.05,12.23,16.61,17.89,15.68,2.93,8.04
genus,Candidatus Saccharimonas,1,,1,26.46,1.98,16.6,16.58,10.37,20.8,6.44,18.97,15.05,27,6.8,10.82,12.05,11.16,16.21,19.69,19.51,22.22,3.37,10.07
genus,Salinarchaeum,1,Natrialbaceae,1,35.08,2.08,26.65,26.86,9.44,26.62,6.22,12.24,4.55,26.7,4.94,6.4,14.54,7.83,19.23,16.44,18.63,27.14,3.48,7.65
genus,Variibacter,1,Bradyrhizobiaceae,1,38.56,2.44,16.83,16.73,11.8,25.92,5.96,16.89,12.23,29.44,7.59,8.54,15.96,9.57,21.25,16.31,16.89,23.23,4.09,7.08
genus,Tepidicaulis,2,Parvibaculaceae,1,38.19,2.51,16.77,22.11,11.87,27.02,6.36,15.8,12.86,31.64,7.93,8.14,15.67,9.46,20.28,16.07,15.38,20.87,4.02,7.43
genus,Paradevosia,1,Devosiaceae,1,38.24,2.02,17.67,17.76,11.97,26.53,5.91,16.91,10.3,31.55,7.58,8.88,15.91,9.81,20.41,16.87,16.97,23.75,4.14,7.22
genus,Baikalvirus,1,Myoviridae,1,22.82,2.59,15.79,15.77,9.81,17.19,5.61,12.81,15.38,21.19,6.34,10.62,11.28,9.68,14.75,15.17,14.79,18.74,3.11,8.36
genus,Spiribacter,8,Ectothiorhodospiraceae,1,40.13,2.77,20.03,20.48,10.56,28.54,7.46,15.61,6.23,35.45,7.48,7.84,16.88,11.97,26.57,16.43,16.75,24.45,4.52,7.37
genus,Murimonas,1,Lachnospiraceae,1,27.23,5.62,20.15,27.76,15.3,26.9,5.87,25.64,22.57,32.71,11.54,14.77,12.54,11.53,16.5,21.63,18.44,23.7,3.97,15.58
genus,Dyophipapillomavirus,1,Papillomaviridae,1,15.86,6.43,18,23.57,15.57,19.14,6.43,16.14,16.86,30.29,6.29,14.43,19.14,13.57,20.86,26.14,20.43,20.29,4.43,9.71
genus,Methylicorpusculum,1,Methylococcaceae,1,27.36,3.28,17.68,19.42,13.2,21.49,7.19,20.62,16.76,34.05,7.36,13.17,13.49,13.81,16.25,20.1,16.52,20.34,4.15,9.23
genus,Enterovirga,2,Methylobacteriaceae,1,41.58,2.42,16.78,18.21,10.92,28.29,5.81,14.83,8.4,31.61,6.77,6.58,17.7,8.28,25.26,15.98,15.59,23.36,4.01,6.33
genus,Sepunavirus,2,Herelleviridae,1,7.43,1.22,13.82,16.69,8.31,10.85,3.23,16.08,20.58,16.72,4.45,15.16,5.14,6.79,7.49,13.06,12.05,12.75,1.65,10.87
genus,Acadianvirus,5,Siphoviridae,1,28.62,2.4,15.17,13.45,5.63,22.87,4.4,10.73,6.72,18.6,4.86,6.74,14.17,7.56,15.3,12.37,15.9,17.38,4.52,5.29
genus,Luminiphilus,1,Halieaceae,1,35.86,3.41,21.12,21,12.72,27.39,7.04,17.88,10.29,34.66,7.9,10.36,16.26,12.16,21.36,21.03,18.25,24.85,4.58,8.79
genus,Rehaibacterium,1,Xanthomonadaceae,1,45.48,2.9,19.18,19.96,11.45,29.06,7.83,13.7,7.53,39.03,6.53,6.93,18.75,10.75,29.63,14.57,14.9,24.85,5.14,7.23
genus,Subteminivirus,1,Inoviridae,1,23.8,3,9.4,9.8,6,14.5,3.2,8.1,7.1,15.4,4.6,3.4,9.2,6.2,14.4,10.3,10.8,14.8,4,3.6
genus,Prunevirus,3,Betaflexiviridae,1,33.5,15.33,38.83,49.25,40.67,38.25,17.5,39.92,52.58,61.58,18.75,36.92,19.83,18.67,38.92,49.83,27,40.75,6.92,17.83
genus,Scuticavirus,1,Inoviridae,1,27.3,6.2,10,10.5,6.6,22.4,3.9,7.8,8.5,18.9,4.7,5.3,13.2,8.5,17.1,12.5,9.7,14.6,5.5,4.9
genus,Desulfocarbo,1,Desulfarculaceae,1,35.61,3.87,15.72,20.16,11.21,26.9,6.19,13.94,13.55,36.27,8.07,8.41,16.35,12.43,21.15,16.24,13.07,22.22,4.31,8.05
genus,Mumia,6,Nocardioidaceae,1,43.7,2.07,21.56,18.21,8.86,29.43,6.58,11.32,6.2,32.52,5.88,5.42,18.07,8.33,25.21,17.29,20.41,31.59,4.96,6.75
genus,Pandoravirus,6,,1,53.19,9.82,28.11,14.41,8.88,29.88,11.23,11.87,7.98,30.18,7.64,8.18,24.46,10.06,33.26,22.5,21.66,27.79,7.52,8
genus,Microbacter,1,Porphyromonadaceae,1,25.98,3.61,19.23,19.95,17.93,24.46,8.59,28.08,22.91,34.3,9.54,20.32,14.98,14.82,14.99,23.98,21.66,23.24,5,15.99
genus,Lucifera,1,Veillonellaceae,1,27.86,3.66,14.59,18.75,12.25,23.29,5.71,21.93,17.12,30.36,8.3,12.34,12.39,11.72,15.11,16.38,16.35,22.49,3.19,10.22
genus,Dyosigmapapillomavirus,1,Papillomaviridae,1,23.8,8.2,25.8,20,18.8,25.8,8.4,19,15.2,34.2,6.4,14.4,22.6,17.6,22.6,29,21.4,24.8,4,12
genus,Allosalinactinospora,1,Nocardiopsaceae,1,36.89,2.46,17.49,19.62,8.25,26.93,6.68,10.63,5.18,29.69,5.59,5.44,17.17,7.9,24.46,15.55,16.58,24.41,4.38,6.03
genus,Candidatus Nitrosotenuis,5,,1,18.17,2.58,14.96,16.44,10.96,17.45,4.93,22.37,21.4,22.79,6.82,11.71,10.17,9.07,10.5,18.75,15.37,17.82,2.29,8.35
genus,Candidatus Nitrosocosmicus,5,Nitrososphaeraceae,1,12.41,2.43,14.11,15.02,10.91,15.06,4.39,22.83,18.12,22.06,5.72,15.98,8.97,7.53,9.15,19.71,13.41,14.64,2.13,8.58
genus,Neochlamydia,4,Parachlamydiaceae,1,24.99,4.16,14.13,24.33,14.7,18.92,8.85,24.76,25.07,41.99,6.95,16.13,14.26,17.54,14.55,22.68,16.07,16.82,3.82,12.04
genus,Emdodecavirus,3,Myoviridae,1,11.92,1.63,10.54,11.59,7.64,10.2,3.23,10.44,10.53,12.28,4.52,8.02,5.82,4.61,8.89,9.69,10.26,10.93,2.38,6.57
genus,Novosibovirus,2,Autographiviridae,1,25.6,3.73,20.41,20.6,11.59,24.81,6.42,17.66,21.07,31.56,9.13,14.97,12.5,17.09,16.47,25.67,23.13,24.44,3.98,13.71
genus,Lutibaculum,1,Rhodobiaceae,1,40.08,2.6,17.86,21.47,11.59,28.71,6.57,15.09,8,32.57,7.79,6.85,16.96,8.94,25.22,16.31,16.16,25.12,4.23,6.75
genus,Falsirhodobacter,3,Rhodobacteraceae,1,39.9,2.63,18.86,17.65,11.33,27.26,6.62,16.36,8.46,32.28,9.1,7.68,16.66,9.98,22.9,15.55,17.31,23.02,4.36,6.59
genus,Canibacter,3,Microbacteriaceae,1,42.96,1.97,17.57,21.37,11.67,26.84,6.66,17.5,12.31,34.73,6.1,10.22,15.57,13.2,19.88,18.63,20.59,27.61,4.17,7.53
genus,Consotaella,1,Aurantimonadaceae,1,40.4,2.61,18.15,19.77,12.01,27.08,6.24,16.59,10.2,32.14,7.81,7.58,16.15,9.2,23.28,18.21,16.31,23.94,3.89,6.63
genus,Izhakiella,2,Erwiniaceae,1,30.65,3.32,16.34,16.67,11.69,23.06,7.05,18.44,12.79,34.34,8.35,12.13,13.77,15,18.56,19.79,16.04,21.1,4.56,8.61
genus,Protobacilladnavirus,7,Bacilladnaviridae,1,23.71,4.32,21.56,22.15,14.12,23.81,10.75,18.06,24.29,21.65,7.38,17.38,18.01,13.5,22.07,23.37,21.87,19.79,6.5,10.24
genus,Terrilactibacillus,2,Bacillaceae,1,19.16,2.54,15.9,19.71,13.46,20.11,7.22,25,22.16,29.57,8.08,13.76,10.97,11.67,12.11,18.94,16.53,20.23,2.92,10.71
genus,Haloimpatiens,2,Clostridiaceae,1,16.83,4.05,16.06,23.34,13.32,19.48,4.27,29.77,29.36,27.04,8.31,19.16,8.55,7.21,10.61,18.5,14.14,19.8,2.12,12.7
genus,Smithella,5,Syntrophaceae,1,29.27,5.31,19.72,21.51,14.09,24.48,7.27,26.97,24.39,31.83,9.1,13.85,13.15,10.35,20.43,19.07,17.83,20.74,2.77,11.47
genus,Grablovirus,3,Geminiviridae,1,7.94,3.56,10.94,11.11,7.94,9.5,4.89,10.39,9.94,15.44,3.61,9.56,9.89,6.5,14.17,17,11.61,10.06,2.39,7.11
genus,Aliihoeflea,1,Phyllobacteriaceae,1,38.76,2.37,18.06,18.68,11.8,26.26,6.2,16.81,9.79,29.78,8.07,7.82,15.19,9,21.96,16.15,15.93,22.83,3.96,6.73
genus,Sulfurisoma,1,Sterolibacteriaceae,1,42.41,3.23,18.18,18.89,12.15,28.12,7.34,15.67,12.05,35.12,7.83,8.7,16.49,10.6,22.8,15.73,16.49,24.43,4.66,7.63
genus,Thermorudis,1,,1,40.68,2.7,15.88,18.73,10.81,26.26,7.93,16.6,5.87,39.01,5.76,6.87,20.96,14.55,26.05,15.04,19.49,27.35,5.54,8.18
genus,Glycocaulis,3,Maricaulaceae,1,43.35,2.35,18.93,20.28,11.7,28.57,6.13,15.21,8.16,31.25,7.59,7.65,16.42,9.19,24.02,17.01,15.78,22.15,4.33,6.73
genus,Halocalculus,1,Halobacteriaceae,1,33.88,1.94,25.15,22.51,9.66,24.34,5.94,9.84,5.51,25.53,4.67,6.87,13.12,6.76,18.68,15.44,18.43,27.45,3.33,8.01
genus,Methyloceanibacter,6,Hyphomicrobiaceae,1,34.25,2.62,16.8,17.32,10.5,24.01,5.66,13.93,10.67,28.25,6.61,7.29,15.16,8.51,19.25,15.23,15.23,21.11,3.81,6.75
genus,Formosimonas,1,Burkholderiaceae,1,30.9,2.83,16.36,16.2,11.88,21.5,7.5,17.48,14.87,30.48,8.04,12.24,12.43,13.16,15.14,18.23,17.82,22.65,4.13,8.37
genus,Algisphaera,1,Phycisphaeraceae,1,36.53,3.19,22.92,21.79,12.56,28.6,8.09,16.7,12.54,34.16,8.32,10.89,19,13.36,21.07,19.3,19.97,25.79,5.28,8.75
genus,Paludisphaera,3,Isosphaeraceae,1,43.91,3.2,22.36,21.56,12.8,31.95,7.21,15.18,11.78,36.65,6.96,8.93,23,10.46,29.06,20.77,18.8,28,5.73,8.46
genus,Gemygorvirus,6,Genomoviridae,1,19.94,5.33,20.81,12.64,10.17,23.72,8.25,12.11,8.61,21.31,5,10.06,15.72,8.83,26.5,17.44,18.67,18.56,8.72,11.25
genus,Gemykroznavirus,1,Genomoviridae,1,26,4.5,25,12,15,19,7.5,14.5,21,22.5,5.5,12.5,18.5,9.5,23.5,23.5,18.5,23.5,7,13.5
genus,Gemytondvirus,1,Genomoviridae,1,20,5,17.5,15.5,19.5,18.5,7.5,19.5,24.5,19,6,18.5,13.5,9.5,24.5,23.5,17.5,19.5,7.5,16
genus,Vulgatibacter,1,Vulgatibacteraceae,1,44.55,3.85,20.02,24.16,12.51,33.38,6.68,14.38,10.68,37.23,6.21,7.15,20.34,9.3,28.85,21.17,17.33,27.85,4.77,6.84
genus,Labilithrix,1,Labilitrichaceae,1,43.41,4.59,20.22,19.72,11.51,29.88,6.85,12.99,11.29,31.91,6.38,8.2,20.2,8.89,25.23,22.01,20.38,28.09,4.41,6.73
genus,Pseudooctadecabacter,1,Rhodobacteraceae,1,38.37,2.78,21.16,16.95,11.91,26.92,6.45,16.41,9.82,29.94,9.02,8.57,15.45,10.35,19.27,15.56,19.08,23.39,4.35,6.97
genus,Flavimarina,1,Flavobacteriaceae,1,24.84,2.38,20.62,24.03,18.08,23.89,6.22,26.18,25.16,33.45,8.13,20.07,12.77,12.71,13.64,22.18,19.94,21.63,3.84,14.12
genus,Sediminibacter,1,Flavobacteriaceae,1,22.8,2.6,20.89,22.52,18.03,21.96,6.38,26.61,24.95,32.05,7.71,20.94,11.51,12.27,11.62,23.24,20.56,21.53,3.55,13.96
genus,Rhizocola,1,Micromonosporaceae,1,43.88,2.83,18.66,16.45,10.14,29.6,7.4,13.64,7.28,34.92,6.39,7.91,19.03,11.24,23.94,18.6,20.59,27.55,5.76,7.48
genus,Candidatus Methanoperedens,2,Candidatus Methanoperedenaceae,1,18.96,3.11,14.85,19.08,11.51,19.47,4.87,24.22,19.7,24.83,7.22,12.79,10.64,7.08,12.96,17.41,14.79,18.03,2.75,9.53
genus,Patiriisocius,2,Flavobacteriaceae,1,22.27,2.51,19.46,22.34,17.45,22.07,5.52,27.15,24.95,30.6,7.47,21.47,11.38,11.18,11.2,21.96,21.19,21.41,3.22,13.06
genus,Candidatus Micropelagos,1,,1,29.27,3.05,19.8,20.69,13.35,24.42,6.49,21.23,15.95,31.41,8.87,13.2,14.07,10.97,16.41,20.25,17.33,20.99,3.53,8.52
genus,Potamipivirus,1,Picornaviridae,1,28.67,5.67,22.83,20.5,17.67,25.67,7.33,18.5,24.5,32.17,11.83,16.33,16.5,13.67,14,25,29.5,28.67,5.33,12.17
genus,Pseudocitrobacter,3,Enterobacteriaceae,1,31.67,3.42,17.22,18.16,12.4,24.33,7.29,18.61,13.75,34.55,8.87,12.49,14.35,14.3,17.91,19.35,18.08,23.14,4.98,9.03
genus,Litoribacterium,1,Bacillaceae,1,22.23,2.13,15.47,21.18,12.47,19.38,7.01,19.07,15.84,27.81,8.25,10.75,11.03,12.36,12.67,17.21,16.17,20.67,3.47,9.58
genus,Suwonvirus,2,Chaseviridae,1,19.08,2.57,12.26,13.31,8.26,16.41,4.43,12.52,12.48,17.29,5.85,10.09,7.91,8.97,9.99,14.26,13.23,15.55,2.96,7.06
genus,Necropsobacter,1,Pasteurellaceae,1,30.23,3.55,16.28,18.51,13.81,22.19,7.09,21.84,17.54,34.94,7.79,14.49,12.5,15.85,15.86,18.1,16.63,21.48,3.83,10.24
genus,Bythopirellula,2,Lacipirellulaceae,1,33.57,4.14,21.03,22.99,14.01,28.82,7.73,18.84,12.97,36.67,7.82,13.07,17.93,14.57,21.27,24.2,20.44,25.96,5.62,9.36
genus,Platypuvirus,1,Alphaflexiviridae,1,43.5,11.67,24.17,27.67,17.5,23,19.83,25.83,21,47.5,8,21.33,38,20.33,33.17,48.5,42.67,25.33,4,17
genus,Candidatus Contendobacter,1,Candidatus Competibacteraceae,1,33.48,3.08,16.47,18.01,11.21,23.5,7.12,16.06,10.15,35.38,6.63,9.22,16.25,13.27,21.8,15.79,16.33,21.43,4.71,8.09
genus,Mguuvirus,1,Autographiviridae,1,31.43,1.92,16.14,15.31,9.55,21.55,5.12,12.41,13.76,20.55,7.29,11.18,11.43,13.33,16.55,14.67,15.55,16.35,4.14,8.1
genus,Orthoavulavirus,8,Paramyxoviridae,1,57.02,14.71,39.4,36.81,25.46,45.88,14.5,54.25,36.77,81.52,19.96,36.65,35.69,33.92,39.83,69.04,50.71,46.79,6.21,24.5
genus,Iapetusvirus,1,Myoviridae,1,21.62,2.32,18.02,18.01,11.59,20.12,5.7,14.59,14.98,25.67,8.2,14.14,12.05,10.97,16.54,16.62,18.35,20.41,3.96,11.11
genus,Jiaoyazivirus,1,Autographiviridae,1,31.38,2.56,15.46,15.52,8.5,20.3,5.58,11.44,13.78,21.84,7.82,11.08,11.2,12.12,14.98,15.24,16.12,18.08,3.94,8.74
genus,Miniambidensovirus,1,Parvoviridae,1,20.25,10.5,19.25,20.5,18,19,12,24,21,33.25,6.75,25.75,19.25,18.75,20.25,36.25,31,26.75,5.25,17.25
genus,Betachrysovirus,6,Chrysoviridae,1,88.72,11.08,41.58,47.27,21.39,61.36,21.29,24.9,24.95,77.09,20.82,21.62,39.05,28.8,56.44,57.88,45.32,62.82,11.95,26.49
genus,Pettyvirus,1,Autographiviridae,1,23.67,3.24,16.51,17.11,9.53,18.96,5.98,14.78,16.87,23.82,7.49,13.84,10.11,12.13,13.76,16.18,16.42,19.4,3.49,12.11
genus,Pagevirus,6,Podoviridae,1,19.89,1.82,14.37,17.93,10.65,17.77,4.11,15.24,21.39,18.47,7.26,16.04,9.16,12.56,10.68,14.46,15.33,15.17,3.07,10.04
genus,Slashvirus,4,Siphoviridae,1,13.8,1.85,13.64,16.24,9.98,13.71,3.61,14.27,19.01,16.64,6.46,12.91,5.83,8.72,8.62,12.67,13.51,14.27,2.37,8.73
genus,Cinunavirus,1,Siphoviridae,1,22.86,1.03,13.65,12.71,7.31,18.09,3.55,10.69,10.06,16.91,4.9,8.59,9.35,7.47,13.19,12.58,15.08,16.01,3.87,6.23
genus,Endomicrobium,2,Endomicrobiaceae,1,24.44,3.42,15.62,19.17,15.2,21.34,4.26,26.33,28.37,26.45,6.47,17.99,9.38,8.27,11.09,21.06,15.75,20.8,2.36,11.63
genus,Candidatus Tachikawaea,1,Enterobacteriaceae,1,14.96,4.05,13.58,16.65,17.18,17.66,6.75,38.8,34.25,31.61,6.97,23.85,9.68,10.28,11.71,20.92,14.64,15.28,2.96,12.32
genus,Candidatus Nitrosopelagicus,1,,1,16.15,2.67,15.52,19.52,11.76,17.4,4.65,23.22,23.4,22.42,7.08,13.55,9.84,8.17,9.29,18.82,14.51,17.07,2.36,7.91
genus,Methyloglobulus,1,Methylococcaceae,1,27.81,3.34,17.38,18.43,13.05,22.57,7.26,20.82,17.32,33.43,7.44,13.79,14,13.46,15.17,19.28,17.18,20.89,4.06,9.45
genus,Murrayvirus,2,Podoviridae,1,24.24,2.04,14.1,14.54,6.76,17.22,3.72,10.88,11.92,16.5,5.96,9.15,10.39,10.19,13.16,10.88,12.4,13.26,3.52,6.51
genus,Pradovirus,5,Autographiviridae,1,27.42,2.08,15.86,15.18,8.36,21.22,4.89,11.55,12.85,20.73,6.92,10.86,10.69,11.31,15.7,14.86,15.85,17.49,4.27,8.66
