protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
AQZ92279.1,FOK+21,NA,NA,1,25,1,13,26,10,17,11,23,20,33,14,5,12,9,10,16,18,21,1,7
AQZ92280.1,FOK+21,NA,NA,1,31,1,1,6,20,26,3,29,13,53,7,5,11,7,5,27,17,27,10,6
AQZ92281.1,FOK+21,NA,NA,1,38,2,8,9,25,36,7,53,18,53,18,15,15,11,12,31,29,38,10,19
AQZ92282.1,FOK+21,NA,NA,1,34,0,21,12,12,19,7,25,48,14,9,17,7,10,5,27,24,21,10,22
AQZ92283.1,FOK+21,NA,NA,1,15,2,13,17,5,18,4,20,13,17,3,9,13,8,11,22,18,21,4,7
AQZ92284.1,FOK+21,NA,NA,1,36,9,20,49,16,36,13,29,32,42,11,16,21,15,28,34,22,32,5,13
AQZ92285.1,FOK+21,NA,NA,1,13,11,13,18,10,20,8,7,20,21,11,7,7,8,8,11,16,23,1,5
AQZ92286.1,FOK+21,NA,NA,1,18,3,11,20,5,14,2,17,14,26,8,7,5,5,12,7,10,11,1,4
AQZ92287.1,FOK+21,NA,NA,1,17,0,4,8,14,18,4,22,7,30,21,8,10,10,10,18,9,17,9,9
AQZ92288.1,FOK+21,NA,NA,1,20,1,14,26,12,17,9,22,17,32,9,10,10,17,19,24,19,19,1,3
AQZ92289.1,FOK+21,NA,NA,1,23,6,18,19,12,18,12,13,11,26,9,7,15,10,11,18,8,20,2,11
AQZ92290.1,FOK+21,NA,NA,1,29,6,28,35,12,16,17,34,22,53,10,16,16,25,15,25,14,13,1,16
AQZ92291.1,FOK+21,NA,NA,1,45,2,20,25,19,39,8,16,37,21,9,25,15,16,10,28,27,34,11,22
AQZ92292.1,FOK+21,NA,NA,1,41,5,50,41,29,37,30,35,37,59,17,27,31,31,32,44,44,46,19,32
AQZ92293.1,FOK+21,NA,NA,1,24,1,8,4,21,20,3,24,12,42,15,9,13,7,8,23,17,16,3,13
AQZ92294.1,FOK+21,NA,NA,1,34,1,17,8,44,29,4,42,12,50,8,16,17,18,11,27,25,29,12,14
AQZ92295.1,FOK+21,NA,NA,1,46,3,21,35,15,33,3,22,47,30,10,18,18,15,4,35,20,27,4,15
AQZ92296.1,FOK+21,NA,NA,1,24,3,21,27,16,15,7,26,22,27,10,17,12,9,18,18,24,22,1,11
AQZ92297.2,FOK+21,NA,NA,1,27,0,9,27,6,12,5,7,17,32,8,8,2,11,9,15,6,13,1,4
AQZ92298.1,FOK+21,NA,NA,1,69,3,9,16,37,50,4,48,22,70,15,13,28,15,11,45,37,46,13,12
AQZ92299.1,FOK+21,NA,NA,1,36,3,23,33,11,15,11,27,31,56,8,18,18,32,26,32,25,14,3,14
AQZ92300.1,FOK+21,NA,NA,1,3,0,3,6,2,1,3,4,7,6,3,5,1,5,3,7,2,7,0,4
AQZ92301.1,FOK+21,NA,NA,1,21,1,14,16,15,15,14,26,23,28,7,20,16,19,16,21,16,13,4,17
AQZ92302.1,FOK+21,NA,NA,1,37,4,15,32,17,29,12,22,18,37,7,16,18,11,21,27,20,28,5,12
AQZ92303.1,FOK+21,NA,NA,1,27,1,11,8,4,24,6,26,10,13,2,7,8,6,12,16,11,20,2,2
AQZ92304.1,FOK+21,NA,NA,1,7,3,11,9,11,13,3,13,15,30,3,6,9,6,14,11,14,16,4,4
AQZ92305.1,FOK+21,NA,NA,1,61,4,6,7,42,31,5,38,22,80,12,17,18,14,15,39,26,44,8,16
AQZ92306.1,FOK+21,NA,NA,1,27,6,19,27,15,16,8,24,19,34,9,14,15,17,28,17,13,16,3,17
AQZ92307.1,FOK+21,NA,NA,1,28,4,21,30,16,17,12,20,29,34,11,6,14,17,24,18,18,20,5,14
AQZ92308.1,FOK+21,NA,NA,1,28,6,19,30,19,15,8,22,19,28,11,15,9,13,24,23,16,19,3,17
AQZ92309.1,FOK+21,NA,NA,1,24,4,11,7,34,20,3,31,12,47,13,13,12,8,16,24,18,33,10,27
AQZ92310.1,FOK+21,NA,NA,1,39,6,17,27,19,29,12,19,15,46,8,20,13,14,28,20,15,27,3,7
AQZ92311.1,FOK+21,NA,NA,1,22,5,15,15,11,16,8,18,18,25,10,10,9,9,27,18,11,14,2,15
AQZ92312.1,FOK+21,NA,NA,1,35,7,17,29,18,26,15,24,27,33,9,11,15,16,26,14,17,21,4,17
AQZ92313.1,FOK+21,NA,NA,1,46,5,23,37,24,45,20,56,39,59,20,19,22,19,27,33,36,48,3,17
AQZ92314.1,FOK+21,NA,NA,1,20,0,10,10,7,10,2,11,20,28,3,13,9,13,7,22,16,21,0,5
AQZ92315.1,FOK+21,NA,NA,1,18,2,8,20,11,13,8,15,14,21,10,12,6,9,10,23,11,20,0,3
AQZ92316.1,FOK+21,NA,NA,1,9,0,1,21,5,9,3,8,15,14,5,5,2,5,11,12,9,11,2,5
AQZ92317.1,FOK+21,NA,NA,1,52,2,25,39,22,33,12,21,28,51,10,15,34,20,13,32,28,25,10,17
AQZ92318.1,FOK+21,NA,NA,1,8,2,1,1,2,6,0,8,5,3,3,0,3,1,3,2,3,7,1,4
AQZ92319.1,FOK+21,NA,NA,1,4,1,9,19,6,10,7,14,10,5,7,9,7,2,7,6,10,13,4,11
AQZ92320.2,FOK+21,NA,NA,1,7,0,5,10,4,5,3,9,2,6,1,3,4,4,8,4,6,7,1,6
AQZ92321.1,FOK+21,NA,NA,1,21,5,14,12,3,9,11,27,15,15,7,6,13,16,1,14,12,13,2,11
AQZ92322.1,FOK+21,NA,NA,1,28,0,26,40,22,35,12,25,24,45,10,18,16,14,20,31,26,24,6,29
AQZ92323.1,FOK+21,NA,NA,1,29,0,37,20,24,35,9,23,44,32,10,31,12,24,9,39,40,25,5,25
AQZ92324.1,FOK+21,NA,NA,1,28,1,48,30,25,40,10,20,48,29,9,28,24,17,13,30,38,32,17,29
AQZ92325.1,FOK+21,NA,NA,1,46,4,10,7,37,46,6,63,21,61,10,17,24,12,10,45,26,35,17,23
AQZ92326.1,FOK+21,NA,NA,1,14,1,10,18,8,10,5,23,17,17,2,8,3,6,5,11,15,8,4,9
AQZ92327.1,FOK+21,NA,NA,1,11,0,2,4,8,10,1,12,6,17,4,1,2,3,1,9,5,9,3,3
AQZ92328.1,FOK+21,NA,NA,1,11,2,1,3,5,11,0,15,4,12,4,0,2,3,3,9,4,10,4,3
AQZ92329.1,FOK+21,NA,NA,1,17,2,10,10,4,14,6,8,12,18,10,8,13,7,4,9,4,8,2,4
AQZ92330.1,FOK+21,NA,NA,1,32,2,27,24,27,40,8,29,25,32,6,24,26,13,22,28,22,31,13,16
AQZ92331.1,FOK+21,NA,NA,1,26,0,14,10,18,24,2,18,13,34,5,22,26,13,22,25,14,20,4,10
AQZ92332.1,FOK+21,NA,NA,1,20,1,12,16,4,14,2,21,13,21,7,8,7,7,10,11,10,7,0,6
AQZ92333.1,FOK+21,NA,NA,1,23,2,18,18,7,14,5,22,13,25,7,6,10,8,12,12,10,8,2,4
AQZ92334.1,FOK+21,NA,NA,1,24,2,47,44,23,35,14,33,40,35,23,29,23,24,28,34,18,33,17,35
AQZ92335.1,FOK+21,NA,NA,1,52,5,36,81,35,45,22,41,43,63,18,47,21,22,44,32,44,46,17,43
AQZ92336.1,FOK+21,NA,NA,1,27,5,14,11,19,20,5,21,16,29,15,14,7,12,9,24,15,22,3,6
AQZ92337.1,FOK+21,NA,NA,1,31,2,8,4,22,18,2,22,10,41,10,8,10,10,11,17,18,17,5,12
AQZ92338.1,FOK+21,NA,NA,1,36,3,11,11,42,32,8,49,18,46,17,20,19,14,8,18,35,27,8,13
AQZ92339.1,FOK+21,NA,NA,1,50,1,22,35,17,34,1,19,45,31,9,21,19,12,3,23,25,22,7,21
AQZ92340.1,FOK+21,NA,NA,1,40,6,51,36,39,28,24,33,31,45,17,30,29,25,29,26,27,32,16,25
AQZ92341.1,FOK+21,NA,NA,1,25,4,17,25,14,19,4,17,21,30,14,19,9,10,21,18,16,26,0,7
AQZ92342.1,FOK+21,NA,NA,1,11,2,3,19,7,24,5,15,11,14,12,9,7,7,4,13,6,11,2,9
AQZ92343.1,FOK+21,NA,NA,1,11,0,6,17,4,8,2,6,8,7,6,1,2,4,8,3,2,5,2,4
AQZ92344.1,FOK+21,NA,NA,1,49,1,12,23,35,48,17,44,29,65,24,20,24,14,14,26,22,52,1,10
AQZ92345.1,FOK+21,NA,NA,1,9,4,5,16,4,13,10,12,16,22,7,11,8,4,4,17,11,19,1,4
AQZ92346.1,FOK+21,NA,NA,1,24,2,18,32,15,23,9,21,19,34,8,11,12,13,18,14,21,21,3,7
AQZ92347.1,FOK+21,NA,NA,1,45,4,16,30,54,33,11,55,44,71,27,19,15,29,23,49,34,57,4,26
AQZ92348.1,FOK+21,NA,NA,1,19,2,15,16,13,16,6,17,15,34,6,13,7,14,14,15,20,11,0,6
AQZ92349.1,FOK+21,NA,NA,1,25,1,13,24,19,23,7,24,20,38,13,12,13,23,17,27,23,19,4,11
AQZ92350.1,FOK+21,NA,NA,1,11,3,18,21,11,12,3,20,12,27,4,12,7,11,16,12,9,16,3,9
AQZ92351.1,FOK+21,NA,NA,1,4,3,4,6,3,3,0,7,8,5,3,2,3,1,0,3,7,0,0,7
AQZ92352.1,FOK+21,NA,NA,1,13,2,15,21,16,25,8,14,20,29,7,10,8,7,9,16,9,11,5,9
AQZ92353.1,FOK+21,NA,NA,1,10,0,3,10,3,5,0,2,7,9,3,2,1,7,3,4,5,10,0,1
AQZ92354.1,FOK+21,NA,NA,1,19,6,11,31,10,13,5,22,29,41,6,23,2,8,24,21,15,20,0,10
AQZ92355.1,FOK+21,NA,NA,1,14,2,19,23,15,16,6,19,23,31,11,9,13,7,18,22,16,18,2,11
AQZ92356.1,FOK+21,NA,NA,1,3,1,11,11,7,14,5,10,8,14,7,5,7,9,7,8,10,11,4,6
AQZ92357.1,FOK+21,NA,NA,1,27,2,14,35,12,35,4,23,27,18,7,11,7,7,12,15,18,28,1,13
AQZ92358.1,FOK+21,NA,NA,1,40,1,33,42,12,33,2,26,55,31,4,25,4,24,14,67,29,23,2,6
AQZ92359.1,FOK+21,NA,NA,1,53,5,29,51,18,23,14,19,33,55,9,16,12,22,16,29,20,21,8,31
AQZ92360.1,FOK+21,NA,NA,1,45,1,19,41,23,47,7,47,32,76,18,16,18,26,26,44,41,44,3,15
AQZ92361.1,FOK+21,NA,NA,1,33,0,54,54,30,38,18,56,67,46,13,32,9,29,17,46,30,34,1,29
AQZ92362.1,FOK+21,NA,NA,1,7,4,21,21,12,13,1,11,37,17,7,16,8,3,5,19,14,9,0,16
AQZ92363.1,FOK+21,NA,NA,1,19,3,13,28,5,10,5,9,15,23,4,5,5,9,11,11,11,12,3,8
AQZ92364.1,FOK+21,NA,NA,1,27,2,17,22,8,23,5,15,23,19,5,4,6,5,9,13,15,25,2,7
AQZ92365.1,FOK+21,NA,NA,1,23,1,13,24,7,25,2,15,19,22,5,11,5,4,10,17,12,20,2,8
AQZ92366.1,FOK+21,NA,NA,1,15,1,9,18,9,23,5,7,17,24,9,8,7,6,6,14,7,17,1,9
AQZ92367.1,FOK+21,NA,NA,1,18,1,18,12,9,15,10,13,13,19,8,5,6,4,9,4,15,12,1,2
AQZ92368.1,FOK+21,NA,NA,1,50,3,21,40,11,28,8,35,20,34,7,9,19,13,22,35,24,33,1,14
AQZ92369.1,FOK+21,NA,NA,1,16,2,14,22,5,15,3,17,11,21,7,7,9,4,12,11,10,20,1,6
AQZ92370.1,FOK+21,NA,NA,1,17,2,19,6,6,19,2,12,22,21,7,15,11,9,5,17,20,22,3,15
AQZ92371.1,FOK+21,NA,NA,1,13,1,14,9,14,21,4,15,20,7,5,15,4,12,6,12,20,23,2,4
AQZ92372.1,FOK+21,NA,NA,1,9,0,6,8,7,15,5,17,13,11,9,7,8,4,8,6,13,17,2,7
AQZ92373.1,FOK+21,NA,NA,1,15,1,19,15,9,14,6,11,16,25,10,7,9,3,3,9,20,15,1,8
AQZ92374.1,FOK+21,NA,NA,1,35,2,8,8,13,27,5,30,15,48,13,6,11,6,8,12,22,30,9,4
AQZ92375.1,FOK+21,NA,NA,1,26,1,6,15,14,23,6,37,8,32,7,9,8,7,16,12,5,14,8,15
AQZ92376.1,FOK+21,NA,NA,1,17,2,15,33,8,23,3,26,16,36,10,12,13,11,22,14,21,22,1,5
AQZ92377.1,FOK+21,NA,NA,1,41,3,24,29,12,34,15,35,23,36,10,11,13,10,14,34,24,19,4,5
AQZ92378.1,FOK+21,NA,NA,1,17,2,16,16,9,15,8,17,11,25,4,12,10,11,15,20,17,10,0,7
AQZ92379.1,FOK+21,NA,NA,1,15,1,8,20,7,15,7,21,12,23,9,10,13,14,15,21,14,7,0,11
AQZ92380.1,FOK+21,NA,NA,1,70,1,102,88,54,71,34,72,107,96,26,61,66,47,69,85,75,84,18,63
AQZ92381.1,FOK+21,NA,NA,1,11,1,8,6,8,3,11,13,18,16,2,8,2,11,4,12,9,8,3,3
AQZ92382.1,FOK+21,NA,NA,1,34,6,27,28,17,20,13,29,18,42,12,16,19,15,23,32,12,27,2,13
AQZ92383.1,FOK+21,NA,NA,1,23,3,7,28,14,14,10,16,10,22,9,8,8,7,23,15,7,16,2,6
AQZ92384.1,FOK+21,NA,NA,1,10,1,9,16,9,4,5,12,21,17,4,9,4,11,5,9,11,7,0,5
AQZ92385.1,FOK+21,NA,NA,1,46,4,4,7,31,30,10,45,13,48,19,11,16,10,8,33,30,25,1,12
AQZ92386.1,FOK+21,NA,NA,1,9,0,4,1,6,7,2,22,5,20,5,3,3,2,1,10,6,10,2,1
AQZ92387.1,FOK+21,NA,NA,1,4,0,2,3,2,3,0,10,5,8,3,3,2,0,3,4,2,6,2,3
AQZ92388.1,FOK+21,NA,NA,1,28,4,24,36,15,17,11,26,38,30,6,17,6,15,10,25,25,22,2,8
AQZ92389.1,FOK+21,NA,NA,1,11,1,2,2,8,8,2,20,3,10,1,4,4,2,4,5,1,15,2,3
AQZ92390.1,FOK+21,NA,NA,1,0,0,5,6,1,1,3,7,7,8,4,2,3,7,2,7,5,5,0,3
AQZ92391.1,FOK+21,NA,NA,1,17,0,10,10,6,9,1,9,5,15,5,18,3,13,6,12,13,8,0,0
AQZ92392.1,FOK+21,NA,NA,1,59,12,66,73,24,83,23,71,64,95,19,25,40,31,59,57,54,68,1,33
AQZ92393.1,FOK+21,NA,NA,1,41,3,42,77,25,34,16,53,45,58,18,21,24,25,52,26,35,44,0,22
AQZ92394.1,FOK+21,NA,NA,1,11,0,1,4,8,4,1,3,6,10,3,1,1,0,1,2,6,9,0,5
AQZ92395.1,FOK+21,NA,NA,1,60,5,46,87,43,48,19,61,51,74,18,36,27,41,31,57,44,42,8,33
AQZ92396.1,FOK+21,NA,NA,1,12,1,9,16,8,11,8,15,15,20,8,7,4,9,9,11,11,10,0,5
AQZ92397.1,FOK+21,NA,NA,1,39,1,7,8,31,36,8,43,15,68,18,16,14,7,9,54,21,31,8,10
AQZ92398.1,FOK+21,NA,NA,1,38,2,11,18,26,36,8,36,13,53,4,10,19,12,20,23,16,32,9,11
AQZ92399.1,FOK+21,NA,NA,1,3,1,7,7,4,2,4,4,9,16,5,9,0,3,6,8,7,8,1,7
AQZ92400.1,FOK+21,NA,NA,1,40,0,30,35,16,39,8,33,55,37,14,20,18,23,12,33,22,29,2,14
AQZ92401.1,FOK+21,NA,NA,1,11,0,11,20,8,16,4,21,21,14,6,11,11,8,11,10,12,26,1,6
AQZ92402.1,FOK+21,NA,NA,1,9,3,6,12,1,13,2,6,13,10,3,5,2,3,1,10,4,6,1,2
AQZ92403.1,FOK+21,NA,NA,1,26,2,11,9,13,32,3,34,17,28,6,6,5,12,7,14,15,30,2,9
AQZ92404.1,FOK+21,NA,NA,1,63,4,54,84,28,57,17,49,62,67,35,38,19,39,54,31,50,61,2,27
AQZ92405.1,FOK+21,NA,NA,1,9,0,15,19,7,8,5,11,15,16,6,18,5,5,12,7,10,14,0,7
AQZ92406.1,FOK+21,NA,NA,1,6,5,7,13,12,2,6,11,5,16,4,2,2,5,3,10,5,2,1,8
AQZ92407.1,FOK+21,NA,NA,1,2,0,6,12,1,1,2,10,10,13,6,6,3,9,6,7,10,3,1,5
AQZ92408.1,FOK+21,NA,NA,1,14,1,7,9,3,8,1,10,6,11,7,13,2,9,8,5,7,4,1,7
AQZ92409.1,FOK+21,NA,NA,1,39,0,30,32,12,29,1,26,39,34,13,36,7,21,12,56,57,28,3,23
AQZ92410.1,FOK+21,NA,NA,1,3,0,8,12,4,2,4,5,8,11,4,8,5,5,4,3,6,10,2,5
AQZ92411.1,FOK+21,NA,NA,1,39,0,22,17,5,19,4,22,15,29,8,27,2,24,14,24,18,14,0,1
AQZ92412.1,FOK+21,NA,NA,1,8,0,5,6,0,3,2,11,7,6,1,3,1,4,3,6,1,6,0,1
AQZ92413.1,FOK+21,NA,NA,1,7,1,7,14,10,5,4,15,8,13,6,7,7,6,1,11,8,10,0,3
AQZ92414.1,FOK+21,NA,NA,1,12,0,9,22,1,9,5,16,13,12,8,6,16,17,8,10,10,11,1,5
AQZ92415.1,FOK+21,NA,NA,1,19,0,21,21,8,17,2,17,17,25,7,24,6,21,10,32,20,23,1,7
AQZ92416.1,FOK+21,NA,NA,1,53,0,30,35,14,43,2,23,26,49,12,44,5,26,15,46,34,32,1,17
AQZ92417.1,FOK+21,NA,NA,1,11,2,5,17,4,4,2,11,20,20,4,8,2,8,5,17,11,4,0,5
AQZ92418.1,FOK+21,NA,NA,1,9,0,4,4,2,3,2,7,12,1,3,7,2,13,1,6,3,5,0,4
AQZ92419.1,FOK+21,NA,NA,1,7,8,5,16,5,4,3,9,17,12,2,8,3,8,7,7,10,3,0,5
AQZ92420.1,FOK+21,NA,NA,1,9,4,6,7,2,0,1,4,9,11,5,5,2,6,1,8,5,10,0,3
AQZ92421.1,FOK+21,NA,NA,1,34,10,19,32,17,26,14,26,42,41,9,17,18,18,31,35,23,31,8,12
AQZ92422.1,FOK+21,NA,NA,1,27,3,13,29,12,15,9,25,20,23,7,7,11,7,11,22,9,17,2,12
AQZ92423.1,FOK+21,NA,NA,1,14,1,14,21,5,13,11,17,13,18,7,13,8,6,13,9,11,28,1,6
AQZ92424.1,FOK+21,NA,NA,1,18,1,22,45,13,19,6,28,31,46,13,14,5,26,32,18,14,25,0,9
AQZ92425.1,FOK+21,NA,NA,1,12,3,6,29,7,16,10,15,19,16,5,10,2,6,9,13,14,14,3,8
AQZ92426.1,FOK+21,NA,NA,1,20,0,34,21,12,30,2,23,38,28,9,22,8,9,21,40,37,22,0,15
AQZ92427.1,FOK+21,NA,NA,1,24,0,11,6,25,27,6,56,19,47,13,7,11,5,13,26,19,32,3,8
AQZ92428.1,FOK+21,NA,NA,1,19,5,18,16,9,9,6,15,20,21,9,11,6,11,14,15,16,14,7,11
AQZ92429.1,FOK+21,NA,NA,1,18,0,16,22,8,9,1,21,19,23,4,8,7,4,8,23,13,14,1,7
AQZ92430.1,FOK+21,NA,NA,1,50,3,6,12,45,27,17,42,18,73,19,18,9,8,16,31,19,38,10,27
AQZ92431.1,FOK+21,NA,NA,1,34,2,15,23,13,25,15,20,30,36,6,4,24,22,20,27,17,38,3,15
AQZ92432.1,FOK+21,NA,NA,1,15,2,8,12,12,16,1,18,18,20,9,5,12,9,15,11,13,13,4,6
AQZ92433.1,FOK+21,NA,NA,1,59,1,19,11,11,35,3,35,38,37,8,37,17,16,17,54,39,35,0,24
AQZ92434.1,FOK+21,NA,NA,1,58,2,34,24,18,44,2,53,68,55,7,39,25,22,18,84,63,44,8,37
AQZ92435.1,FOK+21,NA,NA,1,3,1,10,10,4,7,1,7,8,11,1,6,2,3,1,9,9,7,0,2
AQZ92436.1,FOK+21,NA,NA,1,13,0,25,15,12,26,5,24,32,19,10,16,5,8,15,18,27,20,2,14
AQZ92437.1,FOK+21,NA,NA,1,30,0,27,31,17,24,15,19,26,37,10,14,19,14,18,14,25,29,0,11
AQZ92438.1,FOK+21,NA,NA,1,20,1,15,34,12,22,4,26,24,26,7,7,16,14,14,7,15,17,1,10
AQZ92439.1,FOK+21,NA,NA,1,36,4,59,60,61,32,29,81,111,66,16,70,22,21,35,57,28,41,7,64
AQZ92440.1,FOK+21,NA,NA,1,14,6,25,31,35,17,9,36,43,43,8,28,11,13,23,29,15,26,4,30
AQZ92441.1,FOK+21,NA,NA,1,2,2,5,7,5,2,2,3,4,9,1,6,3,3,3,1,3,1,0,6
AQZ92442.1,FOK+21,NA,NA,1,0,0,6,0,3,0,0,3,1,5,3,4,0,0,1,4,0,2,0,2
AQZ92443.1,FOK+21,NA,NA,1,1,0,2,4,2,3,2,1,2,4,3,1,1,0,1,2,2,0,0,2
AQZ92444.1,FOK+21,NA,NA,1,11,1,12,20,14,16,3,16,10,19,4,5,11,13,8,5,11,10,1,8
AQZ92445.1,FOK+21,NA,NA,1,42,3,31,32,33,32,11,36,60,37,14,30,13,20,15,40,28,29,2,19
AQZ92446.1,FOK+21,NA,NA,1,12,1,8,5,31,14,4,26,10,41,14,12,13,8,9,18,9,19,8,13
AQZ92447.1,FOK+21,NA,NA,1,27,4,37,64,45,31,11,50,78,68,21,40,33,20,41,47,40,37,7,45
AQZ92448.1,FOK+21,NA,NA,1,23,2,44,55,37,35,12,52,70,55,12,47,15,28,22,50,30,40,7,37
AQZ92449.1,FOK+21,NA,NA,1,4,1,11,12,5,7,5,12,15,12,2,3,2,6,4,3,7,9,3,6
AQZ92450.1,FOK+21,NA,NA,1,15,0,13,10,13,14,6,23,26,20,6,15,12,7,13,17,9,19,4,14
AQZ92451.1,FOK+21,NA,NA,1,19,3,20,19,21,9,4,37,35,44,6,27,12,21,10,31,16,16,3,28
AQZ92452.1,FOK+21,NA,NA,1,17,2,27,24,21,27,9,32,30,39,13,38,18,18,21,29,32,18,5,22
AQZ92453.1,FOK+21,NA,NA,1,95,0,26,29,24,57,8,55,84,56,12,44,15,65,11,93,98,48,8,52
AQZ92454.1,FOK+21,NA,NA,1,17,7,20,28,12,28,9,23,23,24,4,8,15,6,11,20,23,17,6,15
AQZ92455.1,FOK+21,NA,NA,1,30,2,26,25,25,29,6,48,22,53,16,12,27,19,28,35,28,36,1,15
AQZ92456.1,FOK+21,NA,NA,1,24,4,5,9,41,27,5,40,19,52,13,8,13,13,8,18,24,25,6,14
AQZ92457.1,FOK+21,NA,NA,1,15,2,25,20,17,25,12,27,38,29,10,20,15,18,12,28,20,24,4,13
AQZ92458.1,FOK+21,NA,NA,1,40,2,12,19,25,52,4,42,25,66,13,14,15,10,13,22,28,36,8,11
AQZ92459.1,FOK+21,NA,NA,1,24,0,23,20,11,21,5,15,36,30,7,13,7,14,14,21,15,34,1,11
AQZ92460.1,FOK+21,NA,NA,1,27,3,26,19,11,20,8,28,23,29,6,11,7,10,7,17,15,9,1,9
AQZ92461.1,FOK+21,NA,NA,1,31,2,17,20,16,39,5,31,30,22,5,16,21,20,10,32,30,34,5,27
AQZ92462.1,FOK+21,NA,NA,1,5,0,3,4,6,0,0,4,7,1,5,4,2,6,0,1,1,5,1,0
AQZ92463.1,FOK+21,NA,NA,1,28,0,28,19,20,24,12,23,43,23,10,18,14,17,9,21,22,32,4,13
AQZ92464.1,FOK+21,NA,NA,1,10,0,2,3,13,15,0,20,6,26,4,2,6,3,3,6,8,14,0,8
AQZ92465.1,FOK+21,NA,NA,1,31,3,22,35,10,25,8,42,27,29,12,20,21,11,18,12,24,27,3,13
AQZ92466.1,FOK+21,NA,NA,1,2,1,2,1,6,1,2,5,5,10,2,3,3,3,3,6,3,2,1,3
AQZ92467.1,FOK+21,NA,NA,1,37,0,18,23,10,23,5,24,19,32,6,13,17,15,17,17,18,18,0,14
AQZ92468.1,FOK+21,NA,NA,1,35,5,15,23,9,23,7,18,13,23,6,13,16,9,9,16,20,26,0,7
AQZ92469.1,FOK+21,NA,NA,1,18,1,7,12,6,7,4,10,12,17,2,5,5,4,1,5,5,8,0,2
AQZ92470.1,FOK+21,NA,NA,1,31,2,21,47,16,43,11,46,38,42,20,18,13,16,25,31,31,34,3,5
AQZ92471.1,FOK+21,NA,NA,1,27,1,6,6,14,41,3,36,12,51,10,11,10,8,11,17,21,29,1,7
AQZ92472.1,FOK+21,NA,NA,1,35,1,20,18,9,23,4,19,30,29,5,13,10,15,6,25,17,25,1,0
AQZ92473.1,FOK+21,NA,NA,1,19,0,12,2,7,14,4,6,21,13,4,5,5,3,1,17,23,11,3,8
AQZ92474.1,FOK+21,NA,NA,1,9,0,8,12,3,5,2,6,7,6,1,6,4,3,6,6,5,5,0,4
AQZ92475.1,FOK+21,NA,NA,1,17,1,7,15,6,9,6,8,12,18,4,6,9,8,3,12,5,12,4,13
AQZ92476.1,FOK+21,NA,NA,1,10,2,21,16,20,20,4,15,13,17,8,15,13,10,12,15,19,16,0,9
AQZ92477.1,FOK+21,NA,NA,1,62,2,41,33,19,41,12,38,35,49,11,23,28,25,23,26,28,56,5,13
AQZ92478.1,FOK+21,NA,NA,1,22,4,8,26,13,16,10,26,17,31,8,9,15,22,17,15,18,16,2,7
AQZ92479.1,FOK+21,NA,NA,1,28,4,7,9,35,26,12,45,18,70,20,13,21,6,9,38,33,23,10,15
AQZ92480.1,FOK+21,NA,NA,1,4,1,9,14,14,14,7,22,15,22,5,16,13,8,4,11,14,22,2,8
AQZ92481.1,FOK+21,NA,NA,1,9,0,25,23,8,20,12,24,46,20,4,18,9,15,18,76,14,16,3,20
AQZ92482.1,FOK+21,NA,NA,1,19,1,32,28,21,15,8,21,33,35,11,14,13,9,22,20,15,18,4,23
AQZ92483.1,FOK+21,NA,NA,1,2,8,8,5,1,4,21,1,55,2,1,1,2,1,16,39,2,3,2,21
AQZ92484.1,FOK+21,NA,NA,1,18,2,13,17,9,11,5,13,10,18,1,8,10,4,12,17,14,17,0,6
AQZ92485.1,FOK+21,NA,NA,1,2,1,3,5,11,2,4,15,7,15,6,2,2,2,3,8,5,7,4,7
AQZ92486.1,FOK+21,NA,NA,1,51,3,35,30,21,52,12,25,26,43,10,17,24,23,27,32,28,37,6,23
AQZ92487.1,FOK+21,NA,NA,1,7,1,6,16,6,8,6,12,10,17,7,5,6,7,8,8,8,15,0,5
AQZ92488.1,FOK+21,NA,NA,1,25,1,6,4,12,22,6,23,14,20,9,6,8,3,3,6,9,13,2,5
AQZ92489.1,FOK+21,NA,NA,1,21,0,2,2,10,16,1,23,5,23,9,5,10,6,4,11,6,13,4,7
AQZ92490.1,FOK+21,NA,NA,1,5,0,1,3,2,5,1,6,6,10,3,2,2,5,1,7,4,7,2,1
AQZ92491.1,FOK+21,NA,NA,1,12,1,13,6,11,17,6,18,10,15,5,4,9,13,11,9,5,8,2,6
AQZ92492.1,FOK+21,NA,NA,1,23,4,14,24,14,12,5,23,25,34,9,11,12,17,8,13,24,12,3,6
AQZ92493.1,FOK+21,NA,NA,1,13,5,17,14,13,15,8,22,15,20,5,9,11,7,10,10,13,19,1,11
AQZ92494.1,FOK+21,NA,NA,1,2,1,9,23,7,12,5,12,12,12,2,12,4,5,5,11,5,2,3,10
AQZ92495.1,FOK+21,NA,NA,1,56,3,38,48,15,46,12,35,57,49,13,32,17,21,21,37,35,35,4,28
AQZ92496.1,FOK+21,NA,NA,1,7,0,10,7,0,4,1,6,14,6,2,5,0,2,1,6,5,6,0,4
AQZ92497.1,FOK+21,NA,NA,1,13,0,12,18,4,9,1,12,23,10,3,6,1,1,1,9,5,4,4,4
AQZ92498.1,FOK+21,NA,NA,1,5,0,5,1,6,0,0,2,2,11,4,1,5,2,0,5,0,8,2,0
